hydrometer_id;cat_period_id;value;value_date
1001;5;11,116;07/05/17
1002;5;6,758;07/05/17
1003;5;7,344;07/05/17
1004;5;11,8;07/05/17
1005;5;3,008;07/05/17
1006;5;6,617;07/05/17
1007;5;5,833;07/05/17
1008;5;10,193;07/05/17
1009;5;9,911;07/05/17
1010;5;3,942;07/05/17
1011;5;10,692;07/05/17
1012;5;9,619;07/05/17
1013;5;9,71;07/05/17
1014;5;11,869;07/05/17
1015;5;9,082;07/05/17
1016;5;3,81;07/05/17
1017;5;4,072;07/05/17
1018;5;9,738;07/05/17
1019;5;3,095;07/05/17
1020;5;7,966;07/05/17
1021;5;3,45;07/05/17
1022;5;7,228;07/05/17
1023;5;7,617;07/05/17
1024;5;3,156;07/05/17
1025;5;3,24;07/05/17
1026;5;9,992;07/05/17
1027;5;9,125;07/05/17
1028;5;6,552;07/05/17
1029;5;11,939;07/05/17
1030;5;3,1;07/05/17
1031;5;8,116;07/05/17
1032;5;5,704;07/05/17
1033;5;9,425;07/05/17
1034;5;8,29;07/05/17
1035;5;11,404;07/05/17
1036;5;11,497;07/05/17
1037;5;4,47;07/05/17
1038;5;4,684;07/05/17
1039;5;10,044;07/05/17
1040;5;6,651;07/05/17
1041;5;7,083;07/05/17
1042;5;4,551;07/05/17
1043;5;4,937;07/05/17
1044;5;9,027;07/05/17
1045;5;11,953;07/05/17
1046;5;8,351;07/05/17
1047;5;3,27;07/05/17
1048;5;11,987;07/05/17
1049;5;3,578;07/05/17
1050;5;7,219;07/05/17
1051;5;4,553;07/05/17
1052;5;5,745;07/05/17
1053;5;9,163;07/05/17
1054;5;11,967;07/05/17
1055;5;11,626;07/05/17
1056;5;6,518;07/05/17
1057;5;5,589;07/05/17
1058;5;7,455;07/05/17
1059;5;8,625;07/05/17
1060;5;8,111;07/05/17
1061;5;6,987;07/05/17
1062;5;4,265;07/05/17
1063;5;4,475;07/05/17
1064;5;3,278;07/05/17
1065;5;4,747;07/05/17
1066;5;9,741;07/05/17
1067;5;11,839;07/05/17
1068;5;7,33;07/05/17
1069;5;7,697;07/05/17
1070;5;5,086;07/05/17
1071;5;8,764;07/05/17
1072;5;6,075;07/05/17
1073;5;10,638;07/05/17
1074;5;3,095;07/05/17
1075;5;8,029;07/05/17
1076;5;8,106;07/05/17
1077;5;10,091;07/05/17
1078;5;10,23;07/05/17
1079;5;4,616;07/05/17
1080;5;4,833;07/05/17
1081;5;8,179;07/05/17
1082;5;7,814;07/05/17
1083;5;8,124;07/05/17
1084;5;6,395;07/05/17
1085;5;5,459;07/05/17
1086;5;8,486;07/05/17
1087;5;8,349;07/05/17
1088;5;6,646;07/05/17
1089;5;7,037;07/05/17
1090;5;6,3;07/05/17
1091;5;10,249;07/05/17
1092;5;7,443;07/05/17
1093;5;11,176;07/05/17
1094;5;7,07;07/05/17
1095;5;8,916;07/05/17
1096;5;11,589;07/05/17
1097;5;10,333;07/05/17
1098;5;8,255;07/05/17
1099;5;5,787;07/05/17
1100;5;6,007;07/05/17
1101;5;7,958;07/05/17
1102;5;6,275;07/05/17
1103;5;8,017;07/05/17
1104;5;9,522;07/05/17
1105;5;8,009;07/05/17
1106;5;8,793;07/05/17
1107;5;6,797;07/05/17
1108;5;11,673;07/05/17
1109;5;8,198;07/05/17
1110;5;4,463;07/05/17
1111;5;9,732;07/05/17
1112;5;9,115;07/05/17
1113;5;5,055;07/05/17
1114;5;7,009;07/05/17
1115;5;5,125;07/05/17
1116;5;5,349;07/05/17
1117;5;7,42;07/05/17
1118;5;6,171;07/05/17
1119;5;10,266;07/05/17
1120;5;3,079;07/05/17
1121;5;9,993;07/05/17
1122;5;3,808;07/05/17
1123;5;4,969;07/05/17
1124;5;3,137;07/05/17
1125;5;10,129;08/05/17
1126;5;4,833;08/05/17
1127;5;9,63;08/05/17
1128;5;4,491;08/05/17
1129;5;8,697;08/05/17
1130;5;10,495;08/05/17
1131;5;4,983;08/05/17
1132;5;6,837;08/05/17
1133;5;7,408;08/05/17
1134;5;5,92;08/05/17
1135;5;11,927;08/05/17
1136;5;11,447;08/05/17
1137;5;8,793;08/05/17
1138;5;10,211;08/05/17
1139;5;8,791;08/05/17
1140;5;7,643;08/05/17
1141;5;8,671;08/05/17
1142;5;4,95;08/05/17
1143;5;11,79;08/05/17
1144;5;10,81;08/05/17
1145;5;3,701;08/05/17
1146;5;8,138;08/05/17
1147;5;11,272;08/05/17
1148;5;3,908;08/05/17
1149;5;11,258;08/05/17
1150;5;8,609;08/05/17
1151;5;11,198;08/05/17
1152;5;11,058;08/05/17
1153;5;5,888;08/05/17
1154;5;9,925;08/05/17
1155;5;4,746;08/05/17
1156;5;4,877;08/05/17
1157;5;7,291;08/05/17
1158;5;3,695;08/05/17
1159;5;6,039;08/05/17
1160;5;9,595;08/05/17
1161;5;8,55;08/05/17
1162;5;8,192;08/05/17
1163;5;11,818;08/05/17
1164;5;7,492;08/05/17
1165;5;4,406;08/05/17
1166;5;4,568;08/05/17
1167;5;9,25;08/05/17
1168;5;11,403;08/05/17
1169;5;11,119;08/05/17
1170;5;4,073;08/05/17
1171;5;6,072;08/05/17
1172;5;11,67;08/05/17
1173;5;5,96;08/05/17
1174;5;3,486;08/05/17
1175;5;9,029;08/05/17
1176;5;8,117;08/05/17
1177;5;9,044;08/05/17
1178;5;7,583;08/05/17
1179;5;6,982;08/05/17
1180;5;10,091;08/05/17
1181;5;7,373;08/05/17
1182;5;7,974;08/05/17
1183;5;11,104;08/05/17
1184;5;3,458;08/05/17
1185;5;11,947;08/05/17
1186;5;3,146;08/05/17
1187;5;4,228;08/05/17
1188;5;3,597;08/05/17
1189;5;11,772;08/05/17
1190;5;8,385;08/05/17
1191;5;5,05;08/05/17
1192;5;3,364;08/05/17
1193;5;9,061;08/05/17
1194;5;10,526;08/05/17
1195;5;11,381;08/05/17
1196;5;7,157;08/05/17
1197;5;6,112;08/05/17
1198;5;5,604;08/05/17
1199;5;4,96;08/05/17
1200;5;8,501;08/05/17
1201;5;7,108;08/05/17
1202;5;8,605;08/05/17
1203;5;3,016;08/05/17
2001;5;9,706;08/05/17
2002;5;11,168;08/05/17
2003;5;11,679;08/05/17
2004;5;8,849;08/05/17
2005;5;7,529;08/05/17
2006;5;7,091;08/05/17
2007;5;5,746;08/05/17
2008;5;11,379;08/05/17
2009;5;10,664;08/05/17
2010;5;9,438;08/05/17
2011;5;10,189;08/05/17
2012;5;5,774;08/05/17
2013;5;11,98;08/05/17
2014;5;10,686;08/05/17
2015;5;6,991;08/05/17
2016;5;10,695;08/05/17
2017;5;3,232;08/05/17
2018;5;8,395;08/05/17
2019;5;4,951;08/05/17
2020;5;7,341;08/05/17
2021;5;9,697;08/05/17
2022;5;7,799;08/05/17
2023;5;5,989;08/05/17
2024;5;4,086;08/05/17
2025;5;10,637;08/05/17
2026;5;7,49;08/05/17
2027;5;3,593;08/05/17
2028;5;4,849;08/05/17
2029;5;8,483;08/05/17
2030;5;4,779;08/05/17
2031;5;5,099;08/05/17
2032;5;4,151;08/05/17
2033;5;5,133;08/05/17
2034;5;11,287;08/05/17
2035;5;4,389;08/05/17
2036;5;7,062;08/05/17
2037;5;10,9;08/05/17
2038;5;10,897;08/05/17
2039;5;10,232;08/05/17
2040;5;9,103;08/05/17
2041;5;9,955;08/05/17
2042;5;9,56;08/05/17
2043;5;5,453;08/05/17
2044;5;6,008;08/05/17
2045;5;11,496;08/05/17
2046;5;11,533;08/05/17
2047;5;4,311;08/05/17
2048;5;11,139;08/05/17
2049;5;5,496;08/05/17
2050;5;7,529;08/05/17
2051;5;10,513;08/05/17
2052;5;11,864;08/05/17
2053;5;8,598;08/05/17
2054;5;4,265;08/05/17
2055;5;4,44;08/05/17
2056;5;9,303;08/05/17
2057;5;3,538;08/05/17
2058;5;5,222;08/05/17
2059;5;10,993;08/05/17
2060;5;4,02;08/05/17
2061;5;4,147;08/05/17
2062;5;11,603;08/05/17
2063;5;6,113;08/05/17
2064;5;7,702;08/05/17
2065;5;8,763;08/05/17
2066;5;9,317;08/05/17
2067;5;11,472;08/05/17
2068;5;9,936;08/05/17
2069;5;9,742;08/05/17
2070;5;6,179;08/05/17
2071;5;4,638;08/05/17
2072;5;8,385;08/05/17
2073;5;11,153;08/05/17
2074;5;6,303;08/05/17
2075;5;3,575;08/05/17
2076;5;4,706;08/05/17
2077;5;9,532;08/05/17
2078;5;4,788;08/05/17
2079;5;9,538;08/05/17
2080;5;7,483;08/05/17
2081;5;7,651;08/05/17
2082;5;4,663;09/05/17
2083;5;3,327;09/05/17
2084;5;4,736;09/05/17
2085;5;6,874;09/05/17
2086;5;6,053;09/05/17
2087;5;9,97;09/05/17
2088;5;7,586;09/05/17
2089;5;3,919;09/05/17
2090;5;5,21;09/05/17
2091;5;5,616;09/05/17
2092;5;8,269;09/05/17
2093;5;6,108;09/05/17
2094;5;9,612;09/05/17
2095;5;6,444;09/05/17
2096;5;4,273;09/05/17
2097;5;10,059;09/05/17
2098;5;4,313;09/05/17
2099;5;8,776;09/05/17
2100;5;4,193;09/05/17
2101;5;5,76;09/05/17
2102;5;7,136;09/05/17
2103;5;3,422;09/05/17
2104;5;8,101;09/05/17
2105;5;8,898;09/05/17
2106;5;6,242;09/05/17
2107;5;4,321;09/05/17
2108;5;11,024;09/05/17
2109;5;7,856;09/05/17
2110;5;6,257;09/05/17
2111;5;7,736;09/05/17
2112;5;8,087;09/05/17
2113;5;5,765;09/05/17
2114;5;11,985;09/05/17
2115;5;5,468;09/05/17
2116;5;9,431;09/05/17
2117;5;7,702;09/05/17
2118;5;4,787;09/05/17
2119;5;11,161;09/05/17
2120;5;9,455;09/05/17
2121;5;8,822;09/05/17
2122;5;11,103;09/05/17
2123;5;9,71;09/05/17
2124;5;3,047;09/05/17
2125;5;9,294;09/05/17
2126;5;7,963;09/05/17
2127;5;4,071;09/05/17
2128;5;8,49;09/05/17
2129;5;7,472;09/05/17
2130;5;3,077;09/05/17
2131;5;6,145;09/05/17
2132;5;10,841;09/05/17
2133;5;10,216;09/05/17
2134;5;11,678;09/05/17
2135;5;11,981;09/05/17
2136;5;7,639;09/05/17
2137;5;3,407;09/05/17
2138;5;9,573;09/05/17
2139;5;6,058;09/05/17
2140;5;8,938;09/05/17
2141;5;6,102;09/05/17
2142;5;5,064;09/05/17
2143;5;5,099;09/05/17
2144;5;11,772;09/05/17
2145;5;7,823;09/05/17
2146;5;7,588;09/05/17
2147;5;4,945;09/05/17
2148;5;10,721;09/05/17
2149;5;4,577;09/05/17
2150;5;6,956;09/05/17
2151;5;6,08;09/05/17
2152;5;6,098;09/05/17
2153;5;7,98;09/05/17
2154;5;3,613;09/05/17
2155;5;4,407;09/05/17
2156;5;5,854;09/05/17
2157;5;3,236;09/05/17
2158;5;10,665;09/05/17
2159;5;3,58;09/05/17
2160;5;11,68;09/05/17
2161;5;8,99;09/05/17
2162;5;9,544;09/05/17
2163;5;5,943;09/05/17
2164;5;3,472;09/05/17
2165;5;8,805;09/05/17
2166;5;7,107;09/05/17
2167;5;3,623;09/05/17
2168;5;10,227;09/05/17
2169;5;5,483;09/05/17
2170;5;6,262;09/05/17
2171;5;10,549;09/05/17
2172;5;11,458;09/05/17
2173;5;7,453;09/05/17
2174;5;11,458;09/05/17
2175;5;3,317;09/05/17
2176;5;10,467;09/05/17
2177;5;10,489;09/05/17
2178;5;10,385;09/05/17
2179;5;3,012;09/05/17
2180;5;7,413;09/05/17
2181;5;8,128;09/05/17
2182;5;7,388;09/05/17
2183;5;9,313;09/05/17
2184;5;8,583;09/05/17
2185;5;8,656;09/05/17
2186;5;9,463;09/05/17
2187;5;4,033;09/05/17
2188;5;9,526;09/05/17
2189;5;4,219;09/05/17
2190;5;11,485;09/05/17
2191;5;4,863;09/05/17
2192;5;6,642;09/05/17
2193;5;5,489;09/05/17
2194;5;4,478;09/05/17
2195;5;10,33;09/05/17
2196;5;4,728;09/05/17
2197;5;11,307;09/05/17
2198;5;9,962;09/05/17
2199;5;7,6;09/05/17
2200;5;11,595;09/05/17
2201;5;9,924;09/05/17
2202;5;7,298;09/05/17
2203;5;8,709;09/05/17
2204;5;6,76;09/05/17
2205;5;11,696;09/05/17
2206;5;5,446;09/05/17
2207;5;5,075;09/05/17
2208;5;4,272;09/05/17
2209;5;7,157;09/05/17
2210;5;11,812;09/05/17
2211;5;10,606;09/05/17
2212;5;8,042;09/05/17
2213;5;5,023;09/05/17
2214;5;5,103;09/05/17
2215;5;9,428;09/05/17
2216;5;3,248;09/05/17
2217;5;8,956;09/05/17
2218;5;7,855;09/05/17
2219;5;8,978;09/05/17
2220;5;3,209;09/05/17
2221;5;11,58;09/05/17
2222;5;8,841;09/05/17
2223;5;8,82;09/05/17
2224;5;9,863;09/05/17
2225;5;10,678;09/05/17
2226;5;11,137;09/05/17
2227;5;10,637;09/05/17
2228;5;3,959;09/05/17
2229;5;8,855;09/05/17
2230;5;10,904;09/05/17
2231;5;6,03;09/05/17
2232;5;3,36;09/05/17
2233;5;11,447;09/05/17
2234;5;4,606;09/05/17
2235;5;6,939;09/05/17
2236;5;6,701;09/05/17
2237;5;11,535;09/05/17
2238;5;8,023;09/05/17
2239;5;7,327;09/05/17
2240;5;8,206;09/05/17
2241;5;6,385;09/05/17
2242;5;4,862;10/05/17
2243;5;8,486;10/05/17
2244;5;3,806;10/05/17
2245;5;3,225;10/05/17
2246;5;5,718;10/05/17
2247;5;3,309;10/05/17
2248;5;9,736;10/05/17
2249;5;4,69;10/05/17
2250;5;6,809;10/05/17
2251;5;10,311;10/05/17
2252;5;9,151;10/05/17
2253;5;5,636;10/05/17
2254;5;4,997;10/05/17
2255;5;7,236;10/05/17
2256;5;3,932;10/05/17
2257;5;6,028;10/05/17
2258;5;7,367;10/05/17
2259;5;8,628;10/05/17
2260;5;9,354;10/05/17
2261;5;8,264;10/05/17
2262;5;9,906;10/05/17
2263;5;5,644;10/05/17
2264;5;9,05;10/05/17
2265;5;6,849;10/05/17
2266;5;4,244;10/05/17
2267;5;9,651;10/05/17
2268;5;9,986;10/05/17
2269;5;4,039;10/05/17
2270;5;3,185;10/05/17
2271;5;7,426;10/05/17
2272;5;9,131;10/05/17
2273;5;6,679;10/05/17
2274;5;3,985;10/05/17
2275;5;9,779;10/05/17
2276;5;3,853;10/05/17
2277;5;3,432;10/05/17
2278;5;9,436;10/05/17
2279;5;4,53;10/05/17
2280;5;10,387;10/05/17
2281;5;11,577;10/05/17
2282;5;6,74;10/05/17
2283;5;9,753;10/05/17
2284;5;10,42;10/05/17
2285;5;7,451;10/05/17
2286;5;5,164;10/05/17
2287;5;10,59;10/05/17
2288;5;8,469;10/05/17
2289;5;6,487;10/05/17
2290;5;6,342;10/05/17
2291;5;9,201;10/05/17
2292;5;11,533;10/05/17
2293;5;6,944;10/05/17
2294;5;10,208;10/05/17
2295;5;4,831;10/05/17
2296;5;7,711;10/05/17
2297;5;6,396;10/05/17
2298;5;4,711;10/05/17
2299;5;7,422;10/05/17
2300;5;6,846;10/05/17
2301;5;7,446;10/05/17
2302;5;3,232;10/05/17
2303;5;7,559;10/05/17
2304;5;10,236;10/05/17
2305;5;11,229;10/05/17
2306;5;9,955;10/05/17
2307;5;4,131;10/05/17
2308;5;10,132;10/05/17
2309;5;4,644;10/05/17
2310;5;8,927;10/05/17
2311;5;6,986;10/05/17
2312;5;7,882;10/05/17
2313;5;6,366;10/05/17
2314;5;9,821;10/05/17
2315;5;10,626;10/05/17
2316;5;7,561;10/05/17
2317;5;8,419;10/05/17
2318;5;4,368;10/05/17
2319;5;4,822;10/05/17
2320;5;9,447;10/05/17
2321;5;6,104;10/05/17
2322;5;10,56;10/05/17
2323;5;6,317;10/05/17
2324;5;7,761;10/05/17
2325;5;9,078;10/05/17
2326;5;3,849;10/05/17
2327;5;8,534;10/05/17
2328;5;6,423;10/05/17
2329;5;8,52;10/05/17
2330;5;6,338;10/05/17
2331;5;6,679;10/05/17
2332;5;11,246;10/05/17
2333;5;3,538;10/05/17
2334;5;3,626;10/05/17
2335;5;10,951;10/05/17
2336;5;4,254;10/05/17
2337;5;5,564;10/05/17
2338;5;8,003;10/05/17
2339;5;7,682;10/05/17
2340;5;9,114;10/05/17
2341;5;8,816;10/05/17
2342;5;9,127;10/05/17
2343;5;11,944;10/05/17
2344;5;10,452;10/05/17
2345;5;6,32;10/05/17
2346;5;5,608;10/05/17
2347;5;9,353;10/05/17
2348;5;4,528;10/05/17
2349;5;3,735;10/05/17
2350;5;9,486;10/05/17
2351;5;3,284;10/05/17
2352;5;11,223;10/05/17
2353;5;3,623;10/05/17
2354;5;5,332;10/05/17
2355;5;8,641;10/05/17
2356;5;8,283;10/05/17
2357;5;6,583;10/05/17
2358;5;7,309;10/05/17
2359;5;11,299;10/05/17
2360;5;3,431;10/05/17
2361;5;10,222;10/05/17
2362;5;11,991;10/05/17
2363;5;3,797;10/05/17
2364;5;9,273;10/05/17
2365;5;10,829;10/05/17
2366;5;11,034;10/05/17
2367;5;9,211;10/05/17
2368;5;11,277;10/05/17
2369;5;10,276;10/05/17
2370;5;5,434;10/05/17
2371;5;5,559;10/05/17
2372;5;7,307;10/05/17
2373;5;10,126;10/05/17
2374;5;8,003;10/05/17
2375;5;11,894;10/05/17
2376;5;9,735;10/05/17
2377;5;7,797;10/05/17
2378;5;10,336;10/05/17
2379;5;4,411;10/05/17
2380;5;11,924;10/05/17
2381;5;5,67;10/05/17
2382;5;4,103;10/05/17
2383;5;11,441;10/05/17
2384;5;8,956;10/05/17
2385;5;3,868;10/05/17
2386;5;6,415;10/05/17
2387;5;6,526;10/05/17
2388;5;5,18;10/05/17
2389;5;3,498;10/05/17
2390;5;4,811;10/05/17
2391;5;5,638;10/05/17
2392;5;10,699;10/05/17
2393;5;9,609;10/05/17
2394;5;11,229;10/05/17
2395;5;11,312;10/05/17
2396;5;10,86;10/05/17
2397;5;10,32;10/05/17
2398;5;5,487;10/05/17
2399;5;3,052;10/05/17
2400;5;3,776;10/05/17
2401;5;7,158;10/05/17
2402;5;11,912;11/05/17
2403;5;8,144;11/05/17
2404;5;3,341;11/05/17
2405;5;10,594;11/05/17
2406;5;4,065;11/05/17
2407;5;3,683;11/05/17
2408;5;5,576;11/05/17
2409;5;6,642;11/05/17
2410;5;9,143;11/05/17
2411;5;4,124;11/05/17
2412;5;9,026;11/05/17
2413;5;6,379;11/05/17
2414;5;4,611;11/05/17
2415;5;5,98;11/05/17
2416;5;4,856;11/05/17
2417;5;8,337;11/05/17
2418;5;10,241;11/05/17
2419;5;3,437;11/05/17
2420;5;11,274;11/05/17
2421;5;9,455;11/05/17
2422;5;3,147;11/05/17
2423;5;10,148;11/05/17
2424;5;9,223;11/05/17
2425;5;4,006;11/05/17
2426;5;11,971;11/05/17
2427;5;4,275;11/05/17
2428;5;10,195;11/05/17
2429;5;9,772;11/05/17
2430;5;10,996;11/05/17
2431;5;6,64;11/05/17
2432;5;10,105;11/05/17
2433;5;3,06;11/05/17
2434;5;3,687;11/05/17
2435;5;4,904;11/05/17
2436;5;3,473;11/05/17
2437;5;6,096;11/05/17
2438;5;7,074;11/05/17
2439;5;6,029;11/05/17
2440;5;5,27;11/05/17
2441;5;11,962;11/05/17
2442;5;9,998;11/05/17
2443;5;7,118;11/05/17
2444;5;3,365;11/05/17
2445;5;8,511;11/05/17
2446;5;6,745;11/05/17
2447;5;4,341;11/05/17
2448;5;6,673;11/05/17
2449;5;11,242;11/05/17
2450;5;4,577;11/05/17
2451;5;4,379;11/05/17
2452;5;9,335;11/05/17
2453;5;3,781;11/05/17
2454;5;3,063;11/05/17
2455;5;3,609;11/05/17
2456;5;6,052;11/05/17
2457;5;7,224;11/05/17
2458;5;7,126;11/05/17
2459;5;10,503;11/05/17
2460;5;10,526;11/05/17
2461;5;10,144;11/05/17
2462;5;8,695;11/05/17
2463;5;4,29;11/05/17
2464;5;5,398;11/05/17
2465;5;11,574;11/05/17
2466;5;5,542;11/05/17
2467;5;11,056;11/05/17
2468;5;3,405;11/05/17
2469;5;5,76;11/05/17
2470;5;10,362;11/05/17
2471;5;6,364;11/05/17
2472;5;3,84;11/05/17
2473;5;11,713;11/05/17
2474;5;10,194;11/05/17
2475;5;9,86;11/05/17
2476;5;10,025;11/05/17
2477;5;6,556;11/05/17
2478;5;9,106;11/05/17
2479;5;6,421;11/05/17
2480;5;11,823;11/05/17
2481;5;6,745;11/05/17
2482;5;8,275;11/05/17
2483;5;3,669;11/05/17
2484;5;6,115;11/05/17
2485;5;9,559;11/05/17
2486;5;8,953;11/05/17
2487;5;3,578;11/05/17
2488;5;7,949;11/05/17
2489;5;11,979;11/05/17
2490;5;8,121;11/05/17
2491;5;5,225;11/05/17
2492;5;11,572;11/05/17
2493;5;10,711;11/05/17
2494;5;9,12;11/05/17
2495;5;10,954;11/05/17
2496;5;11,422;11/05/17
2497;5;11,211;11/05/17
2498;5;8,662;11/05/17
2499;5;9,055;11/05/17
2500;5;4,637;11/05/17
2501;5;6,155;11/05/17
2502;5;6,09;11/05/17
2503;5;8,321;11/05/17
2504;5;8,357;11/05/17
2505;5;5,742;11/05/17
2506;5;9,836;11/05/17
2507;5;3,091;11/05/17
2508;5;6,635;11/05/17
2509;5;3,516;11/05/17
2510;5;9,342;11/05/17
2511;5;4,525;11/05/17
2512;5;7,9;11/05/17
2513;5;8,711;11/05/17
2514;5;9,087;11/05/17
2515;5;5,731;11/05/17
2516;5;9,238;11/05/17
2517;5;10,964;11/05/17
2518;5;6,093;11/05/17
2519;5;11,908;11/05/17
2520;5;4,577;11/05/17
2521;5;5,015;11/05/17
2522;5;4,58;11/05/17
2523;5;9,555;11/05/17
2524;5;6,884;11/05/17
2525;5;10,385;11/05/17
2526;5;10,387;11/05/17
2527;5;8,805;11/05/17
2528;5;3,518;11/05/17
2529;5;5,737;11/05/17
2530;5;7,741;11/05/17
2531;5;8,449;11/05/17
2532;5;9,411;11/05/17
2533;5;9,248;11/05/17
2534;5;3,973;11/05/17
2535;5;8,849;11/05/17
2536;5;7,873;11/05/17
2537;5;11,59;11/05/17
2538;5;11,188;11/05/17
2539;5;4,742;11/05/17
2540;5;11,15;11/05/17
2541;5;5,798;11/05/17
2542;5;3,866;11/05/17
2543;5;7,487;11/05/17
2544;5;4,589;11/05/17
2545;5;7,525;11/05/17
2546;5;4,742;11/05/17
2547;5;8,588;11/05/17
2548;5;8,87;11/05/17
2549;5;9,861;11/05/17
2550;5;4,475;11/05/17
2551;5;11,778;11/05/17
2552;5;5,7;11/05/17
2553;5;6,466;11/05/17
2554;5;6,044;11/05/17
2555;5;3,81;11/05/17
2556;5;7,282;11/05/17
2557;5;9,621;11/05/17
2558;5;4,756;11/05/17
2559;5;6,695;11/05/17
2560;5;5,609;11/05/17
2561;5;8,856;11/05/17
2562;5;7,555;12/05/17
2563;5;8,179;12/05/17
2564;5;5,476;12/05/17
2565;5;7,765;12/05/17
2566;5;7,231;12/05/17
2567;5;9,564;12/05/17
2568;5;4,133;12/05/17
2569;5;10,114;12/05/17
2570;5;6,78;12/05/17
2571;5;6,534;12/05/17
2572;5;3,647;12/05/17
2573;5;7,03;12/05/17
2574;5;3,325;12/05/17
2575;5;4,206;12/05/17
2576;5;6,619;12/05/17
2577;5;5,448;12/05/17
2578;5;4,635;12/05/17
2579;5;6,608;12/05/17
2580;5;11,841;12/05/17
2581;5;7,225;12/05/17
2582;5;11,149;12/05/17
2583;5;3,784;12/05/17
2584;5;3,031;12/05/17
2585;5;3,197;12/05/17
2586;5;8,833;12/05/17
2587;5;4,401;12/05/17
2588;5;3,205;12/05/17
2589;5;4,698;12/05/17
2590;5;10,323;12/05/17
2591;5;5,616;12/05/17
2592;5;9,596;12/05/17
2593;5;11,521;12/05/17
2594;5;4,005;12/05/17
2595;5;7,301;12/05/17
2596;5;3,203;12/05/17
2597;5;4,211;12/05/17
2598;5;6,561;12/05/17
2599;5;7,568;12/05/17
2603;5;5,55;12/05/17
2604;5;4,873;12/05/17
2605;5;4,147;12/05/17
2606;5;7,77;12/05/17
2607;5;11,251;12/05/17
2608;5;9,506;12/05/17
2609;5;7,37;12/05/17
2610;5;4,171;12/05/17
2611;5;3,467;12/05/17
2612;5;8,357;12/05/17
2613;5;5,326;12/05/17
2614;5;5,819;12/05/17
2615;5;10,053;12/05/17
2616;5;4,629;12/05/17
2617;5;11,1;12/05/17
2618;5;6,189;12/05/17
2619;5;8,78;12/05/17
2620;5;7,646;12/05/17
2621;5;4,295;12/05/17
2622;5;7,799;12/05/17
2623;5;8,528;12/05/17
2624;5;10,626;12/05/17
2625;5;7,136;12/05/17
2626;5;5,871;12/05/17
2627;5;7,513;12/05/17
2628;5;10,678;12/05/17
2629;5;7,325;12/05/17
2630;5;7,684;12/05/17
2631;5;5,75;12/05/17
2632;5;8,27;12/05/17
2633;5;9,125;12/05/17
2634;5;7,427;12/05/17
2635;5;9,532;12/05/17
2636;5;3,808;12/05/17
2637;5;9,322;12/05/17
2638;5;7,458;12/05/17
2639;5;11,071;12/05/17
2640;5;5,739;12/05/17
2641;5;9,422;12/05/17
2642;5;7,397;12/05/17
2643;5;4,168;12/05/17
2644;5;10,619;12/05/17
2645;5;3,795;12/05/17
2646;5;11,259;12/05/17
2647;5;10,523;12/05/17
2648;5;7,324;12/05/17
2649;5;10,561;12/05/17
2650;5;6,473;12/05/17
2651;5;6,341;12/05/17
2652;5;7,393;12/05/17
2653;5;4,501;12/05/17
2654;5;8,665;12/05/17
2655;5;4,433;12/05/17
2656;5;4,706;12/05/17
2657;5;7,581;12/05/17
2658;5;4,492;12/05/17
2659;5;11,385;12/05/17
2660;5;8,417;12/05/17
2661;5;5,365;12/05/17
2662;5;7,044;12/05/17
2663;5;9,667;12/05/17
2664;5;8,26;12/05/17
2665;5;10,739;12/05/17
2666;5;4,394;12/05/17
2667;5;4,309;12/05/17
2668;5;11,123;12/05/17
2669;5;4,042;12/05/17
2670;5;8,111;12/05/17
2671;5;5,313;12/05/17
2672;5;4,066;12/05/17
2673;5;9,13;12/05/17
2674;5;9,807;12/05/17
2675;5;7,328;12/05/17
2676;5;8,266;12/05/17
2677;5;9,043;12/05/17
2678;5;11,283;12/05/17
2679;5;6,198;12/05/17
2680;5;4,832;12/05/17
2681;5;10,245;12/05/17
2682;5;3,559;12/05/17
2683;5;9,099;12/05/17
2684;5;8,462;12/05/17
2685;5;4,64;12/05/17
2686;5;3,634;12/05/17
2687;5;10,233;12/05/17
2688;5;8,994;12/05/17
2689;5;3,176;12/05/17
2690;5;6,818;12/05/17
2691;5;6,602;12/05/17
2692;5;5,655;12/05/17
2693;5;5,7;12/05/17
2694;5;3,627;12/05/17
2695;5;6,892;12/05/17
2696;5;9,609;12/05/17
2697;5;6,261;12/05/17
2698;5;11,438;12/05/17
2699;5;10,973;12/05/17
2700;5;5,588;12/05/17
2701;5;3,452;12/05/17
2702;5;10,415;12/05/17
2703;5;9,144;12/05/17
2704;5;3,877;12/05/17
2705;5;10,932;12/05/17
2706;5;5,192;12/05/17
2707;5;6,509;12/05/17
2708;5;4,641;12/05/17
2709;5;9,248;12/05/17
2710;5;9,091;12/05/17
2711;5;3,169;12/05/17
2712;5;6,554;12/05/17
2713;5;5,465;12/05/17
2714;5;4,218;12/05/17
2715;5;4,753;12/05/17
2716;5;4,687;12/05/17
2717;5;7,093;12/05/17
2718;5;5,726;12/05/17
2719;5;4,486;12/05/17
2720;5;6,673;12/05/17
2721;5;6,512;12/05/17
2722;5;3,105;12/05/17
2723;5;5,738;12/05/17
2724;5;11,306;12/05/17
2725;5;9,064;13/05/17
2726;5;7,534;13/05/17
2727;5;8,364;13/05/17
2728;5;3,775;13/05/17
2729;5;5,777;13/05/17
2730;5;7,627;13/05/17
2731;5;3,914;13/05/17
